ID;TTW;FeedMode;T_SP;Total Rich;Total Lean;O2 rich;CO rich;CO2 rich;NO rich;NO2 rich;NH3 rich;N2O rich;H2 rich;SO2 rich;C2H4 rich;C3H6 rich;C3H8 rich;CH4 rich;H2O rich;O2 lean;CO lean;CO2 lean;NO lean;NO2 lean;NH3 lean;N2O lean;H2 lean;SO2 lean;C2H4 lean;C3H6 lean;C3H8 lean;CH4 lean;H2O lean
442;200;3;338.7291;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
443;200;3;338.4898;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
444;200;3;338.2505;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
445;200;3;338.0111;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
446;200;3;337.7718;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
447;200;3;337.5325;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
448;200;3;337.2931;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
449;200;3;337.0538;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
450;200;3;336.8145;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
451;200;3;336.5751;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
452;200;3;336.3358;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
453;200;3;336.0965;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
454;200;3;335.8571;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
455;200;3;335.6178;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
456;200;3;335.3784;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
457;200;3;335.1391;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
458;200;3;334.8998;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
459;200;3;334.6604;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
460;200;3;334.4211;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
461;200;3;334.1818;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
462;200;3;333.9424;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
463;200;3;333.7031;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
464;200;3;333.4638;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
465;200;3;333.2244;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
466;200;3;332.9851;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
467;200;3;332.7458;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
468;200;3;332.5064;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
469;200;3;332.2671;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
470;200;3;332.0278;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
471;200;3;331.7884;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
472;200;3;331.5491;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
473;200;3;331.3098;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
474;200;3;331.0704;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
475;200;3;330.8311;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
476;200;3;330.5918;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
477;200;3;330.3524;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
478;200;3;330.1131;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
479;200;3;329.8737;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
480;200;3;329.6344;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
481;200;3;329.3951;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482;200;3;329.1557;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
483;200;3;328.9164;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
484;200;3;328.6771;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
485;200;3;328.4377;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
486;200;3;328.1984;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
487;200;3;327.9591;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
488;200;3;327.7197;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
489;200;3;327.4804;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
490;200;3;327.2411;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
491;200;3;327.0017;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
492;200;3;326.7624;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
493;200;3;326.5231;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
494;200;3;326.2837;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
495;200;3;326.0444;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
496;200;3;325.8051;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
497;200;3;325.5657;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
498;200;3;325.3264;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
499;200;3;325.0871;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
500;200;3;324.8477;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
501;200;3;324.6084;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
502;200;3;324.369;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
503;200;3;324.1297;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
504;200;3;323.8904;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
505;200;3;323.651;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
506;200;3;323.4117;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
507;200;3;323.1724;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
508;200;3;322.933;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
509;200;3;322.6937;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
510;200;3;322.4544;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511;200;3;322.215;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
512;200;3;321.9757;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
513;200;3;321.7364;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
514;200;3;321.497;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
515;200;3;321.2577;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
516;200;3;321.0184;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
517;200;3;320.779;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
518;200;3;320.5397;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
519;200;3;320.3004;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
520;200;3;320.061;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
521;200;3;319.8217;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
522;200;3;319.5824;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
523;200;3;319.343;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
524;200;3;319.1037;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
525;200;3;318.8643;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
526;200;3;318.625;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
527;200;3;318.3857;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
528;200;3;318.1463;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
529;200;3;317.907;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
530;200;3;317.6677;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
531;200;3;317.4283;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
532;200;3;317.189;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
533;200;3;316.9497;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
534;200;3;316.7103;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
535;200;3;316.471;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
536;200;3;316.2317;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
537;200;3;315.9923;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
538;200;3;315.753;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
539;200;3;315.5137;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
540;200;3;315.2743;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
541;200;3;315.035;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
542;200;3;314.7957;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
543;200;3;314.5563;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
544;200;3;314.317;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
545;200;3;314.0776;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
546;200;3;313.8383;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
547;200;3;313.599;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
548;200;3;313.3596;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
549;200;3;313.1203;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
550;200;3;312.881;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
551;200;3;312.6416;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
552;200;3;312.4023;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
553;200;3;312.163;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
554;200;3;311.9236;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
555;200;3;311.6843;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
556;200;3;311.445;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
557;200;3;311.2056;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
558;200;3;310.9663;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
559;200;3;310.727;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
560;200;3;310.4876;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
561;200;3;310.2483;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
562;200;3;310.009;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
563;200;3;309.7696;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
564;200;3;309.5303;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
565;200;3;309.291;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
566;200;3;309.0516;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
567;200;3;308.8123;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
568;200;3;308.5729;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
569;200;3;308.3336;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
570;200;3;308.0943;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
571;200;3;307.8549;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
572;200;3;307.6156;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
573;200;3;307.3763;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
574;200;3;307.1369;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
575;200;3;306.8976;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
576;200;3;306.6583;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
577;200;3;306.4189;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
578;200;3;306.1796;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
579;200;3;305.9403;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
580;200;3;305.7009;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
581;200;3;305.4616;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
582;200;3;305.2223;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
583;200;3;304.9829;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
584;200;3;304.7436;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
585;200;3;304.5043;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
586;200;3;304.2649;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
587;200;3;304.0256;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
588;200;3;303.7863;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
589;200;3;303.5469;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
590;200;3;303.3076;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
591;200;3;303.0682;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
592;200;3;302.8289;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
593;200;3;302.5896;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
594;200;3;302.3502;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
595;200;3;302.1109;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
596;200;3;301.8716;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
597;200;3;301.6322;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
598;200;3;301.3929;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
599;200;3;301.1536;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600;200;3;300.9142;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
601;200;3;300.6749;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
602;200;3;300.4356;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
603;200;3;300.1962;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
604;200;3;299.9569;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
605;200;3;299.7176;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
606;200;3;299.4782;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
607;200;3;299.2389;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
608;200;3;298.9996;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
609;200;3;298.7602;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
610;200;3;298.5209;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
611;200;3;298.2816;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
612;200;3;298.0422;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
613;200;3;297.8029;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
614;200;3;297.5635;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
615;200;3;297.3242;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
616;200;3;297.0849;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
617;200;3;296.8455;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
618;200;3;296.6062;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
619;200;3;296.3669;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
620;200;3;296.1275;35;0;5.834305718;0;0;0;0;0;0;0;0;0;0;0;0;14.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
